FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
518262.txt,https://www.michaeldoret.com,27,www.michaeldoret.com,20,0,com,100.0,1.0,0.5229071,0.067859894,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,642,14518,1,michaeldoret,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,10,4,15,15,0,22,1
oph11171.txt,https://organisasi.bulungan.go.id/public/royjbnsdwjxqqvnww4lcjctg2ky23spn,73,organisasi.bulungan.go.id,25,0,id,20.44898691,0.5,0.0014653,0.04005159,2,2,0,0,0.0,56,0.767,4,0.055,0,0,0,5,0.068,1,13,119,1,organisasibulungangopublicroyjbnsdwjxqqvnww4lcjctg2ky23spn,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
882571.txt,https://www.concert-vienna.info,30,www.concert-vienna.info,23,0,info,100.0,0.571428571,0.0075051,0.063019994,4,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,845,16637,1,concert-vienna,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,5,3,3,29,0,42,1
108954.txt,https://www.emma.de,18,www.emma.de,11,0,de,100.0,1.0,0.0326503,0.064930437,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1511,1906,1,emma,100.0,100.0,1,0,1,0,0,1,0,4,0,1,1,1,0,0,0,0,0,194,8,14,113,0,101,1
7988644.txt,https://att-mail5678.boxmode.io/,31,att-mail5678.boxmode.io,23,0,io,38.78386894,0.6,0.0129268,0.051113018,2,1,0,0,0.0,16,0.516,4,0.129,0,0,0,3,0.097,1,53,197,1,att-mail5678boxmode,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,24,0
816345.txt,https://www.andamanchronicle.net,31,www.andamanchronicle.net,24,0,net,100.0,1.0,0.0384199,0.065884939,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,840,766,1,andamanchronicle,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3,3,11,58,0,4,1
764258.txt,https://www.zambezia.gov.mz,26,www.zambezia.gov.mz,19,0,mz,100.0,0.75,3.55e-05,0.051124046,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1261,714,1,zabeziagov,0.0,0.0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,12,3,7,124,20,14,1
36036.txt,https://www.bergerac.fr,22,www.bergerac.fr,15,0,fr,100.0,1.0,0.0141483,0.058160239,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,4367,61078,1,bergerac,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,71,32,51,210,3,220,1
8018949.txt,https://owarstmp000001.web.app/,30,owarstmp000001.web.app,22,0,app,44.05318002,0.833333333,0.001502,0.035959071,3,1,0,0,0.0,14,0.467,6,0.2,0,0,0,2,0.067,1,108,8125,1,owarstmp000001web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
392048.txt,https://www.meijikinenkan.gr.jp,30,www.meijikinenkan.gr.jp,23,0,jp,100.0,0.875,0.0230451,0.051158941,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,811,422,1,meiikinenkangr,0.0,0.0,1,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,1,46,8,18,229,1,33,1
867341.txt,https://www.charlestownmd.org,28,www.charlestownmd.org,21,0,org,100.0,1.0,0.0799628,0.060704606,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1599,18488,1,charlestownmd,100.0,100.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,50,25,2,169,0,202,1
mw163841.txt,http://www.adcash.com,20,www.adcash.com,14,0,com,91.63636364,1.0,0.5229071,0.065084049,3,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,2,30,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448508.txt,https://www.nurseriesonline.com.au,33,www.nurseriesonline.com.au,26,0,au,100.0,0.842105263,0.0100856,0.06836381,2,2,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,401,6817,1,nurseriesonlinecom,0.0,0.0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,17,2,15,101,0,101,1
447149.txt,https://www.emichigancity.com,28,www.emichigancity.com,21,0,com,100.0,1.0,0.5229071,0.061450248,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,2846,6929,1,emichigancity,100.0,100.0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,17,17,78,2,11,1
8049499.txt,https://dev-bbbiiinnnlinea.pantheonsite.io/index.php,52,dev-bbbiiinnnlinea.pantheonsite.io,34,0,io,47.94077135,0.483870968,0.0129268,0.054767159,2,1,0,0,0.0,39,0.75,0,0.0,0,0,0,5,0.096,1,141,161,1,dev-bbbiiinnnlineapantheonsiteindexphp,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
96957.txt,https://www.embecosm.com,23,www.embecosm.com,16,0,com,100.0,1.0,0.5229071,0.073136445,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,533,2840,1,embesm,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,17,8,14,63,0,59,1
8052226.txt,https://divine-lake-7688.on.fleek.co/,37,divine-lake-7688.on.fleek.co,28,0,co,52.54222379,0.44,0.0059772,0.04936677,2,2,0,0,0.0,19,0.514,4,0.108,0,0,0,6,0.162,1,372,347,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,7,0,0,0,0
mw77437.txt,http://www.esmemariang.com,25,www.esmemariang.com,19,0,com,64.3537415,1.0,0.5229071,0.069814976,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,2,34,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443528.txt,https://www.videoproc.com,24,www.videoproc.com,17,0,com,100.0,1.0,0.5229071,0.066705176,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,955,566,1,videoproc,100.0,100.0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,103,6,12,114,5,26,1
620933.txt,https://www.themommyscoach.com,29,www.themommyscoach.com,22,0,com,100.0,1.0,0.5229071,0.065860295,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1955,9381,1,themommysach,0.0,0.0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,50,16,14,190,0,197,1
440614.txt,https://www.priceless.com,24,www.priceless.com,17,0,com,100.0,1.0,0.5229071,0.066506216,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,17258,154453,1,priceless,100.0,100.0,1,0,1,1,0,1,0,53,0,1,1,1,1,1,1,0,1,144,187,349,54,8,15,1
mw208960.txt,http://www.xiaojiaoup.cn,24,www.xiaojiaoup.cn,17,0,cn,62.55283178,1.0,0.0033218,0.057578036,2,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,41,112,1,xiaojiaoup,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156075.txt,https://www.hnonline.sk,22,www.hnonline.sk,15,0,sk,100.0,1.0,0.0009815,0.061138849,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,4581,4979,1,hnonline,100.0,100.0,1,0,1,0,0,1,1,4,0,1,1,0,0,1,0,0,1,332,2,38,233,1,173,1
177850.txt,https://www.mynspr.org,21,www.mynspr.org,14,0,org,100.0,1.0,0.0799628,0.055003799,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,5203,9116,1,mynspr,100.0,100.0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,129,1,7,222,0,241,1
851383.txt,https://www.iul.ac.in,20,www.iul.ac.in,13,0,in,100.0,0.666666667,0.0050842,0.059272733,2,2,0,0,0.0,6,0.3,0,0.0,0,0,0,2,0.1,1,2201,19589,1,ulac,0.0,0.0,0,1,0,0,0,0,0,5,0,1,0,1,0,0,1,0,1,79,11,23,0,7,89,1
mw145215.txt,http://www.economizesa.com.br,28,www.economizesa.com.br,22,0,br,83.75568551,0.8,0.0094423,0.069402114,2,2,0,0,0.0,15,0.536,0,0.0,0,0,0,2,0.071,0,9,81,1,economizesacom,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8097899.txt,https://currently-at-t.formaloo.net/etoz6,41,currently-at-t.formaloo.net,27,0,net,40.65791606,0.434782609,0.0384199,0.060859113,3,1,0,0,0.0,27,0.659,1,0.024,0,0,0,5,0.122,1,103,83,1,currently-at-tformalooetoz6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,7,0
118592.txt,https://www.spiceandtea.com,26,www.spiceandtea.com,19,0,com,100.0,1.0,0.5229071,0.067445379,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2826,36376,1,spiceandtea,100.0,100.0,1,1,1,1,1,1,0,2,1,1,1,1,1,0,1,1,1,85,21,18,156,0,81,1
8032426.txt,https://solcastinka.firebaseapp.com/,35,solcastinka.firebaseapp.com,27,0,com,67.10942998,0.52173913,0.5229071,0.061270764,3,1,0,0,0.0,25,0.714,0,0.0,0,0,0,2,0.057,1,17,47,1,solcastinkafirebaseapp,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
oph07415.txt,http://paypal-support.com.desenvolvedortheosbank.com.br/billing.php?cmd=_account-details&session=0f623aa1ccb5ef2c6a69542f839cba0d&dispatch=d2a1561bf830b742de2be6a691b3a5b8b299ce57,179,paypal-support.com.desenvolvedortheosbank.com.br,48,0,br,10.57343917,0.511111111,0.0094423,0.040992517,2,3,0,0,0.0,116,0.648,41,0.229,3,1,0,11,0.084,0,418,36407,1,paypal-supportcomdesenvolvedortheosbankcombillingphp?cmd=_account-details&session=0f623aa1ccb5ef2c6a69542f839cba0d&dispatch=d2a1561bf830b742de2be6a691b3a5b8b299ce57,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,3,4,2,0,0,2,0
oph14758.txt,http://chassidutfoundation.org/bpd/popularenlinea/home.html,59,chassidutfoundation.org,23,0,org,35.25734063,1.0,0.0799628,0.056393268,3,0,0,0,0.0,47,0.797,0,0.0,0,0,0,5,0.085,0,61,165,1,chassidutfoundationbpdpopularenlineahomehtml,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,4,0,0
8110892.txt,http://othobabd.com/wallet/,27,othobabd.com,12,0,com,49.14127424,1.0,0.5229071,0.058859675,3,0,0,0,0.0,17,0.63,0,0.0,0,0,0,3,0.111,0,9,95,1,othobabdwallet,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
540486.txt,https://www.southpointfinancial.com,34,www.southpointfinancial.com,27,0,com,100.0,1.0,0.5229071,0.061067095,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1589,9381,1,southpointfinancial,100.0,100.0,0,1,1,0,0,1,0,2,0,1,1,1,1,1,1,0,1,11,5,15,132,9,144,1
8110924.txt,https://8vs.co/netrsbank,24,8vs.co,6,0,co,33.50183824,1.0,0.0059772,0.052876563,2,0,0,0,0.0,13,0.542,1,0.042,0,0,0,2,0.083,1,9,42,1,8vsnetrsbank,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
846830.txt,https://www.fotlinc.com,22,www.fotlinc.com,15,0,com,100.0,1.0,0.5229071,0.064883849,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,553,9381,1,fotlinc,100.0,100.0,1,1,1,0,0,1,0,2,1,0,1,0,0,0,0,0,1,7,2,6,49,9,50,1
831600.txt,https://www.greatlakelighthouse.com,34,www.greatlakelighthouse.com,27,0,com,100.0,1.0,0.5229071,0.058958858,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,282,353,1,greatlakelighthouse,100.0,100.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6,1,0,1,0,6,1
466450.txt,https://www.doping.nl,20,www.doping.nl,13,0,nl,100.0,1.0,0.0082003,0.0520238,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,3233,977,1,dopig,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,8,43,0,2,1
512836.txt,https://www.augustiner-braeu.de,30,www.augustiner-braeu.de,23,0,de,100.0,0.6875,0.0326503,0.054665378,2,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,301,1152,1,augustiner-braeu,100.0,100.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,34,3,10,0,2,2,1
221171.txt,https://www.xinfin.network,25,www.xinfin.network,18,0,network,100.0,1.0,0.0002818,0.053138874,7,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,203,184,1,xinfin,100.0,100.0,1,0,1,0,0,0,0,8,0,0,0,0,0,1,1,0,0,15,6,4,0,1,10,1
764296.txt,https://www.kone.nl,18,www.kone.nl,11,0,nl,100.0,1.0,0.0082003,0.064610447,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1730,468,1,koe,0.0,0.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,26,7,4,148,4,41,1
155113.txt,https://www.creativenz.govt.nz,29,www.creativenz.govt.nz,22,0,nz,100.0,0.733333333,0.0019933,0.056097603,2,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,1829,856,1,creativezgovt,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,15,1,4,161,0,13,1
oph03807.txt,http://cl.letter.goo.ne.jp/c/agcei1vhmqadzd3t,45,cl.letter.goo.ne.jp,19,0,jp,32.26791676,0.4375,0.0230451,0.051001517,2,3,0,0,0.0,30,0.667,2,0.044,0,0,0,6,0.133,0,9,180,1,cllettergoonecagcei1vhmqadzd3t,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91212.txt,https://www.afw.com,18,www.afw.com,11,0,com,100.0,1.0,0.5229071,0.056473038,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,2658,1472,1,afw,100.0,100.0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,63,18,44,419,0,28,1
127926.txt,https://www.grc.org,18,www.grc.org,11,0,org,100.0,1.0,0.0799628,0.065533101,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1528,14497,1,grc,100.0,100.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,31,2,6,133,1,14,1
mw31382.txt,http://www.redu.clan.su,22,www.redu.clan.su,16,0,su,81.62393162,0.555555556,0.000402,0.058229796,2,2,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,135,163,1,reduclan,0.0,0.0,1,0,1,0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,3,3,3,0,10,0
797473.txt,https://www.rudikershaw.com,26,www.rudikershaw.com,19,0,com,100.0,1.0,0.5229071,0.054005893,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,236,293,1,rudikershaw,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,2,1,5,0,7,1
256730.txt,https://www.buddee.ph,20,www.buddee.ph,13,0,ph,100.0,1.0,0.0004928,0.045572744,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,329,501,1,buddee,100.0,100.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,34,4,6,6,3,18,1
58353.txt,https://www.partypoker.com,25,www.partypoker.com,18,0,com,100.0,1.0,0.5229071,0.058948998,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1208,2186,1,partypoker,100.0,100.0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,13,1,6,4,0,9,1
827392.txt,https://www.aidanjryan.com,25,www.aidanjryan.com,18,0,com,100.0,1.0,0.5229071,0.059140809,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,212,879,1,aidanjryan,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,1,3,11,0,9,1
248286.txt,https://www.prestonhotel.com.au,30,www.prestonhotel.com.au,23,0,au,100.0,0.8125,0.0100856,0.06746136,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,1112,8047,1,prestonhotelcom,0.0,0.0,1,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,30,1,20,42,7,54,1
222000.txt,https://www.eswd.eu,18,www.eswd.eu,11,0,eu,100.0,1.0,0.0056158,0.055146429,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1300,2273,1,swd,75.0,75.0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,39,2,9,4,0,35,1
67447.txt,https://www.univ-rouen.fr,24,www.univ-rouen.fr,17,0,fr,100.0,0.6,0.0141483,0.052185872,2,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,2773,4548,1,univ-rouen,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,66,5,8,174,7,178,1
8039759.txt,https://fb-business-appeal-2ec8a.firebaseapp.com/,49,fb-business-appeal-2ec8a.firebaseapp.com,40,0,com,44.32317073,0.361111111,0.5229071,0.054546984,3,1,0,0,0.0,33,0.673,2,0.041,0,0,0,6,0.122,1,59,78,1,fb-business-appeal-2ec8afirebaseapp,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0
7969923.txt,https://www.ekni-nct.ekint.kljmlm.top/load.php,45,www.ekni-nct.ekint.kljmlm.top,29,0,top,26.97973307,0.333333333,0.0002752,0.052304819,3,3,0,0,0.0,27,0.6,0,0.0,0,0,0,6,0.133,1,9,54,1,ekni-nctekintkljmlmloadph,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610160.txt,https://www.gutschverlag.de,26,www.gutschverlag.de,19,0,de,100.0,1.0,0.0326503,0.047139339,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1330,2385,1,gutschverlag,100.0,100.0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,54,10,32,118,2,119,1
836231.txt,https://www.capitolmusicgroup.com,32,www.capitolmusicgroup.com,25,0,com,100.0,1.0,0.5229071,0.060682846,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,154,703,1,capitolmusicgroup,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31,3,8,21,0,22,1
mw178742.txt,http://www.am859.com,20,www.am859.com,13,0,com,88.88888889,1.0,0.5229071,0.047800464,3,1,0,0,0.0,5,0.25,3,0.15,0,0,0,1,0.05,0,2,438,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
383592.txt,https://www.halohomebuyers.com,29,www.halohomebuyers.com,22,0,com,100.0,1.0,0.5229071,0.061175287,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1662,6349,1,halohomebuyers,100.0,100.0,0,0,1,0,0,1,0,11,0,1,1,1,0,1,1,0,1,47,2,10,33,0,58,1
8114057.txt,https://lingering-darkness-c0cc.u84799i09929.workers.dev/,57,lingering-darkness-c0cc.u84799i09929.workers.dev,48,0,dev,25.60232426,0.340909091,0.0009613,0.041744384,3,2,0,0,0.0,32,0.561,11,0.193,0,0,0,6,0.105,1,90,394,1,lingering-darkness-c0ccu84799i09929workers,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0
710057.txt,https://www.stoned-records.com,29,www.stoned-records.com,22,0,com,100.0,0.571428571,0.5229071,0.069350192,3,1,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,1351,714,1,stoned-rerds,0.0,0.0,1,0,1,0,0,1,0,6,0,1,1,1,0,0,0,0,1,68,11,23,118,5,38,1
124152.txt,https://www.leifshop.com,23,www.leifshop.com,16,0,com,100.0,1.0,0.5229071,0.059245521,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2176,2673,1,leifshop,100.0,100.0,1,0,1,0,0,1,0,21,0,0,1,0,1,1,1,0,1,10,11,38,130,11,11,1
143232.txt,https://www.prospectsplus.com,28,www.prospectsplus.com,21,0,com,100.0,1.0,0.5229071,0.058239616,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,2139,4755,1,prospectsplus,100.0,100.0,1,0,1,1,0,0,5,7,0,1,0,1,0,0,1,0,1,53,11,5,160,7,29,1
3767.txt,https://www.pietrovalente.com,28,www.pietrovalente.com,21,0,com,100.0,1.0,0.5229071,0.066637802,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,585,1724,1,pietrovalente,100.0,100.0,0,1,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,6,22,26,51,0,54,1
483863.txt,https://www.chefs-resources.com,30,www.chefs-resources.com,23,0,com,100.0,0.666666667,0.5229071,0.065836272,3,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,881,4232,1,chefs-resources,100.0,100.0,1,1,1,0,0,1,0,3,0,1,1,0,0,0,1,0,1,18,14,32,152,16,143,1
689898.txt,https://www.rimingtontrophy.com,30,www.rimingtontrophy.com,23,0,com,100.0,1.0,0.5229071,0.059313586,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,847,623,1,rimingtontrophy,100.0,100.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,35,10,7,76,0,39,1
8082813.txt,https://sfr-desactivation-sim.com/verification/login.php,56,sfr-desactivation-sim.com,25,0,com,29.47845805,0.666666667,0.5229071,0.058889493,3,0,0,0,0.0,42,0.75,0,0.0,0,0,0,6,0.107,1,2,64,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7907446.txt,https://onedrivelseeattachfile.firebaseapp.com/,46,onedrivelseeattachfile.firebaseapp.com,38,0,com,49.27196534,0.676470588,0.5229071,0.061412769,3,1,0,0,0.0,36,0.783,0,0.0,0,0,0,2,0.043,1,2,615,1,onedrivelseeattachfilefirebaseapp,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
620944.txt,https://www.thequickweb.com,26,www.thequickweb.com,19,0,com,100.0,1.0,0.5229071,0.050178342,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1501,19088,1,thequickweb,100.0,100.0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,30,24,40,72,2,76,1
605663.txt,https://www.sscapess.com,23,www.sscapess.com,16,0,com,100.0,1.0,0.5229071,0.066652353,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1722,16958,1,sscapess,100.0,100.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,46,1,15,11,0,10,1
410820.txt,https://www.amataraphuket.com,28,www.amataraphuket.com,21,0,com,100.0,1.0,0.5229071,0.061427043,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1625,8047,1,amataraphuket,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,72,29,34,0,0,134,1
7961836.txt,https://securbancatlan.atantida.repl.co/index1m.html,51,securbancatlan.atantida.repl.co,31,0,co,30.01147842,0.535714286,0.0059772,0.058273139,2,2,0,0,0.0,37,0.725,1,0.02,0,0,0,5,0.098,1,198,869,1,securbancatlanatantidareplindex1mhtm,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8030444.txt,https://a593e54b-75b0-43d4-a2c6-66be014a8ffe.id.repl.co,54,a593e54b-75b0-43d4-a2c6-66be014a8ffe.id.repl.co,47,0,co,30.78883798,0.181818182,0.0059772,0.028723798,2,2,0,0,0.0,20,0.37,19,0.352,0,0,0,7,0.13,1,198,869,1,a593e54b-75b0-43d4-a26-66be014a8ffeidrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mw29999.txt,http://www.f0589500.xsph.ru,26,www.f0589500.xsph.ru,20,0,ru,55.28492647,0.923076923,0.0180132,0.01482635,2,2,0,0,0.0,6,0.231,7,0.269,0,0,0,2,0.077,0,9,44,1,f0589500xsph,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7957547.txt,https://www.itecad.com/es/appeal/,32,www.itecad.com,14,0,com,47.16666667,1.0,0.5229071,0.065872787,3,1,0,0,0.0,17,0.531,0,0.0,0,0,0,3,0.094,1,2,41,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph01859.txt,https://dutsh-helppackage.ecranul.ro/public/50ie89pm7adynqmsfgur9xgm7ednyuoe,75,dutsh-helppackage.ecranul.ro,28,0,ro,15.01303846,0.48,0.001523,0.044137215,2,1,0,0,0.0,55,0.733,7,0.093,0,0,0,5,0.067,1,13,125,1,dutsh-helppackageecranulpublic50ie89pm7adynqmsfgur9xgm7ednyuo,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
152221.txt,https://www.paris-arc-de-triomphe.fr,35,www.paris-arc-de-triomphe.fr,28,0,fr,100.0,0.428571429,0.0141483,0.059012951,2,1,0,0,0.0,19,0.543,0,0.0,0,0,0,4,0.114,1,1799,3156,1,paris-arc-de-triomphe,100.0,100.0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,1,30,2,10,34,5,53,1
